conference,year_target,year_dblp,title,venue,authors,doi,ee_url,dblp_key,categories,is_pretrain,is_self_supervised,is_segmentation,is_detection,is_classification,is_generation,is_reconstruction,is_registration,is_tracking,is_pose,is_video,is_three_d,is_multimodal,is_fewshot,is_semi_supervised,is_domain_adaptation,is_robustness,is_graph,is_rl,is_transformer,is_medical,is_autonomous_driving,is_nlp,is_other
ICCV,2021,2021,"Adversarial Unsupervised Domain Adaptation with Conditional and Label Shift: Infer, Align and Iterate.",ICCV,Xiaofeng Liu 0001; Zhenhua Guo 0001; Site Li; Fangxu Xing; Jane You; C.-C. Jay Kuo; Georges El Fakhri; Jonghye Woo,10.1109/ICCV48922.2021.01020,https://doi.org/10.1109/ICCV48922.2021.01020,conf/iccv/00010LXYKFW21,domain_adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ICCV,2021,2021,HRegNet: A Hierarchical Network for Large-scale Outdoor LiDAR Point Cloud Registration.,ICCV,Fan Lu 0001; Guang Chen 0001; Yinlong Liu; Lijun Zhang; Sanqing Qu; Shu Liu; Rongqi Gu,10.1109/ICCV48922.2021.01571,https://doi.org/10.1109/ICCV48922.2021.01571,conf/iccv/00010LZQLG21,registration;three_d,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Achieving on-Mobile Real-Time Super-Resolution with Neural Architecture and Pruning Search.,ICCV,Zheng Zhan 0001; Yifan Gong 0004; Pu Zhao 0001; Geng Yuan; Wei Niu 0002; Yushu Wu; Tianyun Zhang; Malith Jayaweera; David R. Kaeli; Bin Ren 0002; Xue Lin 0001; Yanzhi Wang 0001,10.1109/ICCV48922.2021.00478,https://doi.org/10.1109/ICCV48922.2021.00478,conf/iccv/00010ZYNWZJKRLW21,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,"Unidentified Video Objects: A Benchmark for Dense, Open-World Segmentation.",ICCV,Weiyao Wang 0001; Matt Feiszli; Heng Wang; Du Tran,10.1109/ICCV48922.2021.01060,https://doi.org/10.1109/ICCV48922.2021.01060,conf/iccv/0001FWT21,segmentation;video,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,From General to Specific: Informative Scene Graph Generation via Balance Adjustment.,ICCV,Yuyu Guo 0001; Lianli Gao; Xuanhan Wang; Yuxuan Hu; Xing Xu 0001; Xu Lu 0004; Heng Tao Shen; Jingkuan Song,10.1109/ICCV48922.2021.01607,https://doi.org/10.1109/ICCV48922.2021.01607,conf/iccv/0001GWH0LSS21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,RDA: Robust Domain Adaptation via Fourier Adversarial Attacking.,ICCV,Jiaxing Huang 0001; Dayan Guan; Aoran Xiao; Shijian Lu,10.1109/ICCV48922.2021.00886,https://doi.org/10.1109/ICCV48922.2021.00886,conf/iccv/0001GXL21,domain_adaptation;robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ICCV,2021,2021,CrossNorm and SelfNorm for Generalization under Distribution Shifts.,ICCV,Zhiqiang Tang 0001; Yunhe Gao; Yi Zhu 0001; Zhi Zhang 0005; Mu Li 0003; Dimitris N. Metaxas,10.1109/ICCV48922.2021.00012,https://doi.org/10.1109/ICCV48922.2021.00012,conf/iccv/0001GZZ0M21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Motion Guided Region Message Passing for Video Captioning.,ICCV,Shaoxiang Chen 0001; Yu-Gang Jiang 0001,10.1109/ICCV48922.2021.00157,https://doi.org/10.1109/ICCV48922.2021.00157,conf/iccv/0001J21,video;multimodal;graph,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
ICCV,2021,2021,Motion Guided Attention Fusion to Recognize Interactions from Videos.,ICCV,Tae Soo Kim 0001; Jonathan D. Jones; Gregory D. Hager,10.1109/ICCV48922.2021.01283,https://doi.org/10.1109/ICCV48922.2021.01283,conf/iccv/0001JH21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Learning to drive from a world on rails.,ICCV,Dian Chen 0001; Vladlen Koltun; Philipp Krähenbühl,10.1109/ICCV48922.2021.01530,https://doi.org/10.1109/ICCV48922.2021.01530,conf/iccv/0001KK21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Recursively Conditional Gaussian for Ordinal Unsupervised Domain Adaptation.,ICCV,Xiaofeng Liu 0001; Site Li; Yubin Ge; Pengyi Ye; Jane You; Jun Lu 0002,10.1109/ICCV48922.2021.00080,https://doi.org/10.1109/ICCV48922.2021.00080,conf/iccv/0001LGYYL21,domain_adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ICCV,2021,2021,Unsupervised Depth Completion with Calibrated Backprojection Layers.,ICCV,Alex Wong 0001; Stefano Soatto,10.1109/ICCV48922.2021.01251,https://doi.org/10.1109/ICCV48922.2021.01251,conf/iccv/0001S21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Orthogonal Jacobian Regularization for Unsupervised Disentanglement in Image Generation.,ICCV,Yuxiang Wei 0001; Yupeng Shi; Xiao Liu 0040; Zhilong Ji; Yuan Gao; Zhongqin Wu; Wangmeng Zuo,10.1109/ICCV48922.2021.00665,https://doi.org/10.1109/ICCV48922.2021.00665,conf/iccv/0001SLJGWZ21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Hierarchical Graph Attention Network for Few-shot Visual-Semantic Learning.,ICCV,Chengxiang Yin 0001; Kun Wu 0001; Zhengping Che; Bo Jiang; Zhiyuan Xu; Jian Tang 0008,10.1109/ICCV48922.2021.00218,https://doi.org/10.1109/ICCV48922.2021.00218,conf/iccv/0001WCJX021,fewshot;graph,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ICCV,2021,2021,C3-SemiSeg: Contrastive Semi-supervised Segmentation via Cross-set Learning and Dynamic Class-balancing.,ICCV,Yanning Zhou 0001; Hang Xu 0004; Wei Zhang 0196; Bin Gao; Pheng-Ann Heng,10.1109/ICCV48922.2021.00695,https://doi.org/10.1109/ICCV48922.2021.00695,conf/iccv/0001X0GH21,segmentation;semi_supervised,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,CoMatch: Semi-supervised Learning with Contrastive Graph Regularization.,ICCV,Junnan Li 0001; Caiming Xiong; Steven C. H. Hoi,10.1109/ICCV48922.2021.00934,https://doi.org/10.1109/ICCV48922.2021.00934,conf/iccv/0001XH21,semi_supervised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Learning from Noisy Data with Robust Representation Learning.,ICCV,Junnan Li 0001; Caiming Xiong; Steven C. H. Hoi,10.1109/ICCV48922.2021.00935,https://doi.org/10.1109/ICCV48922.2021.00935,conf/iccv/0001XH21a,self_supervised;robustness,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Multiscale Vision Transformers.,ICCV,Haoqi Fan 0001; Bo Xiong; Karttikeya Mangalam; Yanghao Li; Zhicheng Yan 0001; Jitendra Malik; Christoph Feichtenhofer,10.1109/ICCV48922.2021.00675,https://doi.org/10.1109/ICCV48922.2021.00675,conf/iccv/0001XMLYMF21,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,RAIN: Reinforced Hybrid Attention Inference Network for Motion Forecasting.,ICCV,Jiachen Li 0001; Fan Yang; Hengbo Ma; Srikanth Malla; Masayoshi Tomizuka; Chiho Choi,10.1109/ICCV48922.2021.01579,https://doi.org/10.1109/ICCV48922.2021.01579,conf/iccv/0001YMMTC21,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Omniscient Video Super-Resolution.,ICCV,Peng Yi 0002; Zhongyuan Wang 0001; Kui Jiang; Junjun Jiang; Tao Lu 0001; Xin Tian 0006; Jiayi Ma 0001,10.1109/ICCV48922.2021.00439,https://doi.org/10.1109/ICCV48922.2021.00439,conf/iccv/00020JJ00021,reconstruction;video,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Extending Neural P-frame Codecs for B-frame Coding.,ICCV,Reza Pourreza 0002; Taco Cohen,10.1109/ICCV48922.2021.00661,https://doi.org/10.1109/ICCV48922.2021.00661,conf/iccv/0002C21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Just a Few Points are All You Need for Multi-view Stereo: A Novel Semi-supervised Learning Method for Multi-view Stereo.,ICCV,Taekyung Kim 0002; Jaehoon Choi; Seokeon Choi; Dongki Jung; Changick Kim,10.1109/ICCV48922.2021.00612,https://doi.org/10.1109/ICCV48922.2021.00612,conf/iccv/0002CCJK21,three_d;semi_supervised,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,An Elastica Geodesic Approach with Convexity Shape Prior.,ICCV,Da Chen 0002; Laurent D. Cohen; Jean-Marie Mirebeau; Xuecheng Tai,10.1109/ICCV48922.2021.00682,https://doi.org/10.1109/ICCV48922.2021.00682,conf/iccv/0002CMT21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Specificity-preserving RGB-D Saliency Detection.,ICCV,Tao Zhou 0002; Huazhu Fu; Geng Chen 0001; Yi Zhou 0007; Deng-Ping Fan; Ling Shao 0001,10.1109/ICCV48922.2021.00464,https://doi.org/10.1109/ICCV48922.2021.00464,conf/iccv/0002F00F021,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Rethinking Coarse-to-Fine Approach in Single Image Deblurring.,ICCV,Sung-Jin Cho 0002; Seo-Won Ji; Jun-Pyo Hong; Seung-Won Jung; Sung-Jea Ko,10.1109/ICCV48922.2021.00460,https://doi.org/10.1109/ICCV48922.2021.00460,conf/iccv/0002JHJK21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Human Trajectory Prediction via Counterfactual Analysis.,ICCV,Guangyi Chen 0002; Junlong Li; Jiwen Lu; Jie Zhou 0001,10.1109/ICCV48922.2021.00968,https://doi.org/10.1109/ICCV48922.2021.00968,conf/iccv/0002LL021,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Pixel Difference Networks for Efficient Edge Detection.,ICCV,Zhuo Su 0002; Wenzhe Liu; Zitong Yu; Dewen Hu; Qing Liao 0001; Qi Tian 0001; Matti Pietikäinen; Li Liu 0002,10.1109/ICCV48922.2021.00507,https://doi.org/10.1109/ICCV48922.2021.00507,conf/iccv/0002LYH00P021,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Personalized Trajectory Prediction via Distribution Discrimination.,ICCV,Guangyi Chen 0002; Junlong Li; Nuoxing Zhou; Liangliang Ren; Jiwen Lu,10.1109/ICCV48922.2021.01529,https://doi.org/10.1109/ICCV48922.2021.01529,conf/iccv/0002LZRL21,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Composable Augmentation Encoding for Video Representation Learning.,ICCV,Chen Sun 0002; Arsha Nagrani; Yonglong Tian; Cordelia Schmid,10.1109/ICCV48922.2021.00871,https://doi.org/10.1109/ICCV48922.2021.00871,conf/iccv/0002NTS21,self_supervised;video,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Image Retrieval on Real-life Images with Pre-trained Vision-and-Language Models.,ICCV,Zheyuan Liu 0002; Cristian Rodriguez Opazo; Damien Teney; Stephen Gould,10.1109/ICCV48922.2021.00213,https://doi.org/10.1109/ICCV48922.2021.00213,conf/iccv/0002OTG21,pretrain;nlp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ICCV,2021,2021,HIRE-SNN: Harnessing the Inherent Robustness of Energy-Efficient Deep Spiking Neural Networks by Training with Crafted Input Noise.,ICCV,Souvik Kundu 0002; Massoud Pedram; Peter A. Beerel,10.1109/ICCV48922.2021.00516,https://doi.org/10.1109/ICCV48922.2021.00516,conf/iccv/0002PB21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Learning Spatio-Temporal Transformer for Visual Tracking.,ICCV,Bin Yan 0004; Houwen Peng; Jianlong Fu; Dong Wang 0004; Huchuan Lu,10.1109/ICCV48922.2021.01028,https://doi.org/10.1109/ICCV48922.2021.01028,conf/iccv/0002PF0L21,tracking;transformer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Robustness Certification for Point Cloud Models.,ICCV,Tobias Lorenz 0002; Anian Ruoss; Mislav Balunovic; Gagandeep Singh 0001; Martin T. Vechev,10.1109/ICCV48922.2021.00751,https://doi.org/10.1109/ICCV48922.2021.00751,conf/iccv/0002RB0V21,three_d;robustness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Homogeneous Architecture Augmentation for Neural Predictor.,ICCV,Yuqiao Liu 0002; Yehui Tang; Yanan Sun 0001,10.1109/ICCV48922.2021.01203,https://doi.org/10.1109/ICCV48922.2021.01203,conf/iccv/0002T021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,DTMNet: A Discrete Tchebichef Moments-based Deep Neural Network for Multi-focus Image Fusion.,ICCV,Bin Xiao 0002; Haifeng Wu; Xiuli Bi,10.1109/ICCV48922.2021.00011,https://doi.org/10.1109/ICCV48922.2021.00011,conf/iccv/0002WB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,FREE: Feature Refinement for Generalized Zero-Shot Learning.,ICCV,Shiming Chen 0002; Wenjie Wang; Beihao Xia; Qinmu Peng; Xinge You; Feng Zheng 0001; Ling Shao 0001,10.1109/ICCV48922.2021.00019,https://doi.org/10.1109/ICCV48922.2021.00019,conf/iccv/0002WXPYZ021,fewshot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Dual-Camera Super-Resolution with Aligned Attention Modules.,ICCV,Tengfei Wang 0002; Jiaxin Xie; Wenxiu Sun; Qiong Yan; Qifeng Chen 0001,10.1109/ICCV48922.2021.00201,https://doi.org/10.1109/ICCV48922.2021.00201,conf/iccv/0002XSYC21,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Vision-Language Navigation with Random Environmental Mixup.,ICCV,Chong Liu 0002; Fengda Zhu; Xiaojun Chang; Xiaodan Liang; Zongyuan Ge; Yi-Dong Shen,10.1109/ICCV48922.2021.00167,https://doi.org/10.1109/ICCV48922.2021.00167,conf/iccv/0002ZCLGS21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Talk-to-Edit: Fine-Grained Facial Editing via Dialog.,ICCV,Yuming Jiang 0003; Ziqi Huang; Xingang Pan; Chen Change Loy; Ziwei Liu 0002,10.1109/ICCV48922.2021.01354,https://doi.org/10.1109/ICCV48922.2021.01354,conf/iccv/0003HPL021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,"Three Steps to Multimodal Trajectory Prediction: Modality Clustering, Classification and Synthesis.",ICCV,Jianhua Sun 0003; Yuxuan Li; Haoshu Fang; Cewu Lu,10.1109/ICCV48922.2021.01300,https://doi.org/10.1109/ICCV48922.2021.01300,conf/iccv/0003LFL21,classification;tracking;multimodal,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,One-pass Multi-view Clustering for Large-scale Data.,ICCV,Jiyuan Liu 0003; Xinwang Liu 0002; Yuexiang Yang; Li Liu 0002; Siqi Wang 0001; Weixuan Liang; Jiangyong Shi,10.1109/ICCV48922.2021.01212,https://doi.org/10.1109/ICCV48922.2021.01212,conf/iccv/0003LYL0LS21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Consistency-Aware Graph Network for Human Interaction Understanding.,ICCV,Zhenhua Wang 0003; Jiajun Meng; Dongyan Guo; Jianhua Zhang 0002; Qinfeng (Javen) Shi; Shengyong Chen,10.1109/ICCV48922.2021.01312,https://doi.org/10.1109/ICCV48922.2021.01312,conf/iccv/0003MG0SC21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Image2Reverb: Cross-Modal Reverb Impulse Response Synthesis.,ICCV,Nikhil Singh 0003; Jeff Mentch; Jerry Ng; Matthew Beveridge; Iddo Drori,10.1109/ICCV48922.2021.00035,https://doi.org/10.1109/ICCV48922.2021.00035,conf/iccv/0003MNBD21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Online Continual Learning with Natural Distribution Shifts: An Empirical Study with Visual Data.,ICCV,Zhipeng Cai 0003; Ozan Sener; Vladlen Koltun,10.1109/ICCV48922.2021.00817,https://doi.org/10.1109/ICCV48922.2021.00817,conf/iccv/0003SK21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Semi-supervised Active Learning for Semi-supervised Models: Exploit Adversarial Examples with Graph-based Virtual Labels.,ICCV,Jiannan Guo 0003; Haochen Shi; Yangyang Kang; Kun Kuang; Siliang Tang; Zhuoren Jiang; Changlong Sun; Fei Wu 0001; Yueting Zhuang,10.1109/ICCV48922.2021.00289,https://doi.org/10.1109/ICCV48922.2021.00289,conf/iccv/0003SKKTJS0Z21,semi_supervised;robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Equivariant Imaging: Learning Beyond the Range Space.,ICCV,Dongdong Chen 0004; Julián Tachella; Mike E. Davies 0001,10.1109/ICCV48922.2021.00434,https://doi.org/10.1109/ICCV48922.2021.00434,conf/iccv/0004TD21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Where are you heading? Dynamic Trajectory Prediction with Expert Goal Examples.,ICCV,He Zhao 0004; Richard P. Wildes,10.1109/ICCV48922.2021.00753,https://doi.org/10.1109/ICCV48922.2021.00753,conf/iccv/0004W21,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Distilling Holistic Knowledge with Graph Neural Networks.,ICCV,Sheng Zhou 0004; Yucheng Wang; Defang Chen 0001; Jiawei Chen 0007; Xin Wang 0019; Can Wang 0001; Jiajun Bu,10.1109/ICCV48922.2021.01022,https://doi.org/10.1109/ICCV48922.2021.01022,conf/iccv/0004WC000B21,graph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ICCV,2021,2021,Self-Motivated Communication Agent for Real-World Vision-Dialog Navigation.,ICCV,Yi Zhu 0004; Yue Weng; Fengda Zhu; Xiaodan Liang; Qixiang Ye; Yutong Lu; Jianbin Jiao,10.1109/ICCV48922.2021.00162,https://doi.org/10.1109/ICCV48922.2021.00162,conf/iccv/0004WZLYLJ21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Meta Gradient Adversarial Attack.,ICCV,Zheng Yuan 0005; Jie Zhang 0071; Yunpei Jia; Chuanqi Tan; Tao Xue; Shiguang Shan,10.1109/ICCV48922.2021.00765,https://doi.org/10.1109/ICCV48922.2021.00765,conf/iccv/00050JTXS21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Learning to Adversarially Blur Visual Object Tracking.,ICCV,Qing Guo 0005; Ziyi Cheng; Felix Juefei-Xu; Lei Ma 0003; Xiaofei Xie; Yang Liu 0003; Jianjun Zhao 0001,10.1109/ICCV48922.2021.01066,https://doi.org/10.1109/ICCV48922.2021.01066,conf/iccv/0005CJ0X0Z21,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,T-AutoML: Automated Machine Learning for Lesion Segmentation using Transformers in 3D Medical Imaging.,ICCV,Dong Yang 0005; Andriy Myronenko; Xiaosong Wang 0001; Ziyue Xu 0001; Holger R. Roth; Daguang Xu,10.1109/ICCV48922.2021.00393,https://doi.org/10.1109/ICCV48922.2021.00393,conf/iccv/0005MWXRX21,segmentation;three_d;transformer;medical,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ICCV,2021,2021,A Simple Baseline for Weakly-Supervised Scene Graph Generation.,ICCV,Jing Shi 0005; Yiwu Zhong; Ning Xu 0007; Yin Li 0003; Chenliang Xu,10.1109/ICCV48922.2021.01608,https://doi.org/10.1109/ICCV48922.2021.01608,conf/iccv/0005ZX0X21,generation;semi_supervised,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Scene Synthesis via Uncertainty-Driven Attribute Synchronization.,ICCV,Haitao Yang 0005; Zaiwei Zhang; Siming Yan; Haibin Huang; Chongyang Ma; Yi Zheng; Chandrajit Bajaj; Qixing Huang,10.1109/ICCV48922.2021.00558,https://doi.org/10.1109/ICCV48922.2021.00558,conf/iccv/0005ZYHMZBH21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Adaptive Hierarchical Graph Reasoning with Semantic Coherence for Video-and-Language Inference.,ICCV,Juncheng Li 0006; Siliang Tang; Linchao Zhu; Haochen Shi; Xuanwen Huang; Fei Wu 0001; Yi Yang 0001; Yueting Zhuang,10.1109/ICCV48922.2021.00188,https://doi.org/10.1109/ICCV48922.2021.00188,conf/iccv/0006TZSH00Z21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Learning Anchored Unsigned Distance Functions with Gradient Direction Alignment for Single-view Garment Reconstruction.,ICCV,Fang Zhao 0006; Wenhao Wang; Shengcai Liao; Ling Shao 0001,10.1109/ICCV48922.2021.01244,https://doi.org/10.1109/ICCV48922.2021.01244,conf/iccv/0006WL021,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,CCT-Net: Category-Invariant Cross-Domain Transfer for Medical Single-to-Multiple Disease Diagnosis.,ICCV,Yi Zhou 0007; Lei Huang 0015; Tao Zhou 0002; Ling Shao 0001,10.1109/ICCV48922.2021.00815,https://doi.org/10.1109/ICCV48922.2021.00815,conf/iccv/000700021,domain_adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ICCV,2021,2021,Visual-Textual Attentive Semantic Consistency for Medical Report Generation.,ICCV,Yi Zhou 0007; Lei Huang 0015; Tao Zhou 0002; Huazhu Fu; Ling Shao 0001,10.1109/ICCV48922.2021.00395,https://doi.org/10.1109/ICCV48922.2021.00395,conf/iccv/000700F021,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Tokens-to-Token ViT: Training Vision Transformers from Scratch on ImageNet.,ICCV,Li Yuan 0007; Yunpeng Chen; Tao Wang 0053; Weihao Yu 0001; Yujun Shi; Zihang Jiang; Francis E. H. Tay; Jiashi Feng; Shuicheng Yan,10.1109/ICCV48922.2021.00060,https://doi.org/10.1109/ICCV48922.2021.00060,conf/iccv/0007CWYSJTFY21,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Meta Navigator: Search for a Good Adaptation Policy for Few-shot Learning.,ICCV,Chi Zhang 0007; Henghui Ding; Guosheng Lin; Ruibo Li; Changhu Wang; Chunhua Shen,10.1109/ICCV48922.2021.00930,https://doi.org/10.1109/ICCV48922.2021.00930,conf/iccv/0007DLLWS21,fewshot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Learning Target Candidate Association to Keep Track of What Not to Track.,ICCV,Christoph Mayer 0007; Martin Danelljan; Danda Pani Paudel; Luc Van Gool,10.1109/ICCV48922.2021.01319,https://doi.org/10.1109/ICCV48922.2021.01319,conf/iccv/0007DPG21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Exploiting Scene Graphs for Human-Object Interaction Detection.,ICCV,Tao He 0007; Lianli Gao; Jingkuan Song; Yuan-Fang Li,10.1109/ICCV48922.2021.01568,https://doi.org/10.1109/ICCV48922.2021.01568,conf/iccv/0007GSL21,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Egocentric Pose Estimation from Human Vision Span.,ICCV,Hao Jiang 0007; Vamsi Krishna Ithapu,10.1109/ICCV48922.2021.01082,https://doi.org/10.1109/ICCV48922.2021.01082,conf/iccv/0007I21,pose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,AgentFormer: Agent-Aware Transformers for Socio-Temporal Multi-Agent Forecasting.,ICCV,Ye Yuan 0007; Xinshuo Weng; Yanglan Ou; Kris Kitani,10.1109/ICCV48922.2021.00967,https://doi.org/10.1109/ICCV48922.2021.00967,conf/iccv/0007WOK21,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Fast Convergence of DETR with Spatially Modulated Co-Attention.,ICCV,Peng Gao 0007; Minghang Zheng; Xiaogang Wang 0001; Jifeng Dai; Hongsheng Li 0001,10.1109/ICCV48922.2021.00360,https://doi.org/10.1109/ICCV48922.2021.00360,conf/iccv/0007Z0D021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
